Bankrupt?,NetIncome_to_Assets,ROA_A,DebtRatio,NetWorth_to_Assets,EPS,Earnings_to_Assets
0,0.807572628836292,0.553423462712604,0.0911509508117423,0.908849049188258,0.222842015694431,0.935180058419969
0,0.806666537650301,0.549007849978195,0.0942346645705475,0.905765335429453,0.2205729412877,0.940555139941672
0,0.813580403299354,0.563508504143044,0.0996765123802038,0.900323487619796,0.222842015694431,0.937669899147271
0,0.809900025793642,0.563344962930659,0.141941530368534,0.858058469631466,0.225772903469793,0.937543556605271
0,0.799841684452634,0.550534234627126,0.20110650905463,0.79889349094537,0.219532948851281,0.939119704270878
0,0.802637950812378,0.559747056258177,0.184660035674336,0.815339964325664,0.218492956414862,0.93296618823123
0,0.788125640198415,0.527202354993458,0.154215920428092,0.845784079571908,0.212442091330245,0.921157400283521
0,0.811328897524071,0.561546009594418,0.0916044381292137,0.908395561870786,0.22388200813085,0.941752414261214
0,0.812826429211926,0.56487134757959,0.0518487166308915,0.948151283369108,0.221612933724118,0.937410454269399
0,0.809661362707912,0.559692542520715,0.0939021072044018,0.906097892795598,0.22189656802496,0.936300904686825
1,0.777094466430958,0.516572176188399,0.210357650331046,0.789642349668954,0.200151271627115,0.920882488497633
1,0.791982244970901,0.53881378107283,0.23529945279197,0.76470054720803,0.206013047177839,0.912825940285011
0,0.804705530749328,0.550152638464893,0.141548508026726,0.858451491973275,0.220951120355488,0.936347816602325
0,0.797389746747958,0.533416921064108,0.0416301357438704,0.95836986425613,0.215089344804765,0.942043663814981
0,0.786042687462666,0.518916266899259,0.122411343229434,0.877588656770566,0.218871135482651,0.928823726296912
0,0.802978468940389,0.547863061491496,0.116213683223992,0.883786316776008,0.210551195991302,0.934188185936739
0,0.802836623544174,0.552932839075447,0.152099646279892,0.847900353720108,0.216980240143708,0.931638647675746
0,0.790519359097307,0.526766245093764,0.158388003748828,0.841611996251172,0.210645740758249,0.929574205926984
0,0.800033865258417,0.540558220671609,0.100553254527315,0.899446745472685,0.215751158173395,0.933718216492532
0,0.784318911816898,0.514500654164849,0.0857998004655803,0.91420019953442,0.208849390186253,0.927521695477904
0,0.808047122738062,0.553968600087222,0.113311364392176,0.886688635607824,0.22255838139359,0.932855984006555
0,0.803444356803959,0.54590056694287,0.0654231036672008,0.934576896332799,0.218114777347074,0.941790764965795
0,0.802988533075358,0.549062363715656,0.140006651147323,0.859993348852677,0.220100217452964,0.940692863465237
0,0.827984672530329,0.588148713475796,0.10279045862684,0.89720954137316,0.234943745863666,0.942619685285963
0,0.818485753462117,0.569723070213694,0.0820812044623152,0.917918795537685,0.225772903469793,0.939887837342659
0,0.80504786637318,0.546391190580026,0.0984974453547782,0.901502554645222,0.219816583152123,0.940056132787126
0,0.824062231741786,0.580680331443524,0.0941741995948846,0.905825800405115,0.236078283067032,0.942446954107828
0,0.81438278607138,0.566397732228522,0.129032258064516,0.870967741935484,0.227569254041789,0.93841602617458
0,0.798860819040515,0.547263410379416,0.196662333343411,0.803337666656589,0.21858750118181,0.939490544456931
0,0.809426007567113,0.564816833842128,0.182060041720833,0.817939958279167,0.226907440673159,0.935860146955274
0,0.799686701771098,0.546990841692106,0.156664751942437,0.843335248057563,0.216885695376761,0.932608836458834
0,0.825485714087738,0.582315743567379,0.0893370015418569,0.910662998458143,0.232485581923041,0.947071789168927
0,0.813768816821284,0.563126907980811,0.0400580463766363,0.959941953623364,0.223598373830008,0.937759734815463
0,0.813607337088615,0.563453990405582,0.071862623575294,0.928137376424706,0.223692918596956,0.937901496019864
1,0.7693180305172,0.492749672917575,0.185083290503976,0.814916709496024,0.19835492105512,0.920323043583815
0,0.800260526913646,0.541593981683384,0.138918281585392,0.861081718414608,0.218965680249598,0.935490858051309
0,0.798238385013351,0.534779764500654,0.0487045378964235,0.951295462103576,0.215467523872554,0.942644714899042
0,0.789635774877785,0.524204099433057,0.147020588324213,0.852979411675787,0.211118464592985,0.929281716407891
0,0.80717608865725,0.552060619276058,0.130211325089942,0.869788674910058,0.220856575588541,0.935256305684141
0,0.798076142919014,0.541703009158308,0.15968800072558,0.84031199927442,0.215845702940342,0.932474783525291
0,0.797369557937534,0.537232882686437,0.161108927653657,0.838891072346344,0.211402098893826,0.929809935805265
0,0.793999600329013,0.529164849542085,0.112706714635547,0.887293285364453,0.214427531436135,0.931455732643507
0,0.783431473506795,0.512047535979067,0.0919369954953593,0.908063004504641,0.209983927389619,0.926685637033411
0,0.821700551892766,0.575937636284344,0.104181153067086,0.895818846932914,0.228892880779049,0.937256539199281
0,0.813863908626488,0.563126907980811,0.0592556761495903,0.94074432385041,0.22917651507989,0.948081249352588
0,0.801531632061173,0.54295682511993,0.12528342957342,0.87471657042658,0.218871135482651,0.941712687337207
0,0.816487687135469,0.565961622328827,0.110681137950842,0.889318862049158,0.227096530207053,0.939097145469501
0,0.827878672226562,0.586022677714784,0.0930253650572905,0.906974634942709,0.232485581923041,0.942956669880323
0,0.797257394356102,0.532817269952028,0.0478277957493122,0.952172204250688,0.214994800037818,0.939296757089754
0,0.819658694294729,0.570704317488007,0.0914532756900565,0.908546724309943,0.224165642431691,0.942993144307628
0,0.820055303662897,0.571522023549935,0.120778788886537,0.879221211113463,0.229554694147679,0.941180330692772
0,0.801809219155463,0.548190143916267,0.195815823684131,0.804184176315869,0.223692918596956,0.94169123723067
0,0.813709224162898,0.565416484954208,0.160987997702331,0.839012002297669,0.228609246478207,0.937277879772366
0,0.804306892474101,0.549607501090275,0.159325210871603,0.840674789128397,0.219343859317387,0.934138240591439
0,0.826247034715016,0.583296990841692,0.0708044865011942,0.929195513498806,0.231351044719675,0.943543262230674
0,0.807092787511969,0.555276929786306,0.0921183904223478,0.907881609577652,0.220100217452964,0.935067187220101
0,0.809635499107866,0.555494984736153,0.0813858572421924,0.918614142757808,0.221802023258013,0.937744832116059
1,0.805041237350195,0.562254688181422,0.19176467031472,0.80823532968528,0.225111090101163,0.934494715353983
1,0.796483203270087,0.536905800261666,0.196390240952928,0.803609759047072,0.214616620970029,0.931547845186633
0,0.821649761949078,0.582806367204535,0.134564803337667,0.865435196662333,0.237590999338187,0.940010766851997
0,0.825518796419942,0.591419537723506,0.13166248450585,0.86833751549415,0.252434527748889,0.943071756879356
0,0.794110529717376,0.531508940252944,0.0936904797895819,0.906309520210418,0.208093032050676,0.931717331820639
0,0.777633777731097,0.504524640209333,0.14801826042265,0.85198173957735,0.201096719296587,0.924905685044542
0,0.804214862287728,0.54917139119058,0.115336941076881,0.884663058923119,0.220383851753805,0.934534781587811
0,0.791033963793342,0.522732228521587,0.0273604014874384,0.972639598512562,0.211496643660773,0.936722178612251
0,0.798368260050108,0.534834278238116,0.0485533754572664,0.951446624542734,0.216129337241184,0.932266766564568
0,0.823788524043359,0.582479284779765,0.0639114792756296,0.93608852072437,0.230594686584098,0.944796323856324
0,0.80236152423755,0.541375926733537,0.0611905553708015,0.938809444629198,0.217074784910655,0.935500775123066
0,0.812159514584672,0.570377235063236,0.141608973002388,0.858391026997612,0.215940247707289,0.935612598809896
0,0.801425261787773,0.551951591801134,0.110771835414336,0.889228164585664,0.216696605842867,0.933508571268805
0,0.80273133499151,0.546609245529874,0.104362547994074,0.895637452005926,0.217831143046232,0.940632554431628
0,0.79239256019244,0.532272132577409,0.153701968134958,0.846298031865042,0.20828212158457,0.930078706083394
0,0.780554328902464,0.504034016572176,0.115609033467364,0.884390966532636,0.204878509974473,0.92705100383395
0,0.806317964114218,0.551788050588748,0.0770323789944675,0.922967621005533,0.218776590715704,0.934835228558412
0,0.834655160943796,0.607882686436982,0.0886718868095655,0.911328113190435,0.221802023258013,0.946518294689025
0,0.820394362733179,0.581879633667684,0.139069444024549,0.860930555975451,0.247234565566796,0.940005629489239
0,0.834540474201501,0.594526820758831,0.124346222450645,0.875653777549355,0.241278245249125,0.942830919752064
0,0.826485765067952,0.588475795900567,0.0831091090485836,0.916890890951416,0.229081970312943,0.941547256834007
0,0.817782345414677,0.579317488006978,0.144904314176014,0.855095685823986,0.23116195518578,0.940977775347754
0,0.81302246603021,0.563835586567815,0.0867672400761859,0.913232759923814,0.226623806372317,0.948291056808823
0,0.831351885957167,0.597252507631923,0.111376485170965,0.888623514829035,0.237780088872081,0.951351477431888
0,0.791851947752346,0.527802006105539,0.10744626175288,0.89255373824712,0.212442091330245,0.939561351100194
0,0.824914279173241,0.586458787614479,0.120174139129909,0.879825860870091,0.243830953956698,0.941294675239503
0,0.816293758663612,0.57108591365024,0.131118299724884,0.868881700275116,0.237023730736504,0.941093085867131
0,0.800562579411059,0.544864805931095,0.088490491882577,0.911509508117423,0.217074784910655,0.932900560834282
0,0.796094757257841,0.534561709550807,0.151162439157118,0.848837560842882,0.212063912262456,0.928539736488833
0,0.811876395563492,0.563726559092891,0.144511291834205,0.855488708165795,0.226718351139264,0.936813057976246
0,0.811499959630387,0.55805713039686,0.0632161320555068,0.936783867944493,0.221045665122435,0.93701903038323
0,0.791668826237604,0.524912778020061,0.109562535901079,0.890437464098921,0.211307554126879,0.929953336194203
0,0.808565727590611,0.554404709986917,0.0919369954953593,0.908063004504641,0.21991112791907,0.938541378250006
0,0.833022415765591,0.595835150457915,0.0688393747921516,0.931160625207848,0.241845513850808,0.944778192836042
0,0.768874462553203,0.494494112516354,0.201771623786921,0.798228376213079,0.204783965207526,0.915918439576651
0,0.806504999939706,0.55124291321413,0.0791184206548357,0.920881579345164,0.220289306986858,0.937197137819443
0,0.806598561896454,0.550370693414741,0.0877649121746228,0.912235087825377,0.221612933724118,0.939152980066915
0,0.832646979230974,0.599978194505015,0.110741602926505,0.889258397073495,0.24279096152028,0.943531167107969
0,0.810076812659505,0.557893589184474,0.12147413610666,0.87852586389334,0.209227569254042,0.938041637868143
0,0.81228306458215,0.56220017444396,0.102276506333706,0.897723493666294,0.224071097664744,0.937403160804797
0,0.812830944443045,0.54355647623201,0.0767905190918161,0.923209480908184,0.218020232580127,0.943051861235936
0,0.801033204487528,0.542302660270388,0.0914835081778879,0.908516491822112,0.214616620970029,0.940513351074296
0,0.826253737411608,0.587494548626254,0.12253227318076,0.87746772681924,0.248558192304056,0.946288331699254
0,0.800304954981253,0.543501962494549,0.108232306436497,0.891767693563503,0.217642053512338,0.935463179170769
0,0.82174212975276,0.576046663759267,0.0852253831967832,0.914774616803217,0.227001985440106,0.940014804320763
0,0.818215488563354,0.576155691234191,0.113795084197479,0.886204915802521,0.230689231351045,0.940454915349002
0,0.82285438403409,0.580080680331444,0.0903044411524624,0.909695558847538,0.233336484825565,0.953329514570954
0,0.822873508421059,0.583569559529001,0.120264836593403,0.879735163406597,0.236078283067032,0.948544772334334
0,0.805085451444022,0.546827300479721,0.104785802823714,0.895214197176286,0.219060225016545,0.941672719609261
1,0.789399544942989,0.520715220235499,0.189739093630015,0.810260906369985,0.209794837855725,0.929417373958784
0,0.841615582546403,0.615296554731792,0.102488133748526,0.897511866251474,0.264630802685071,0.948519732860063
0,0.835514861461367,0.601831661578718,0.115276476101218,0.884723523898782,0.259619930036872,0.945670680518409
0,0.809803966942273,0.557184910597471,0.10279045862684,0.89720954137316,0.215372979105606,0.936674054936553
0,0.777670405685694,0.501253815961622,0.150648486863984,0.849351513136016,0.201853077432164,0.925320049667705
0,0.814659310984457,0.563072394243349,0.119116002055809,0.880883997944191,0.229554694147679,0.938087397190596
0,0.81648056802284,0.565852594853903,0.0403603712549506,0.959639628745049,0.224260187198639,0.941129608646086
0,0.79887218655768,0.538268643698212,0.126976448891979,0.873023551108021,0.216602061075919,0.932571860065063
0,0.785955339073827,0.515645442651548,0.0996462798923723,0.900353720107628,0.210456651224355,0.930975103463172
0,0.825434718818912,0.57849978194505,0.0647882214227409,0.935211778577259,0.232296492389146,0.942387038567578
0,0.802340880893006,0.547535979066725,0.151253136620612,0.848746863379388,0.218965680249598,0.924961475743748
0,0.81206421649337,0.559201918883559,0.0685672824016688,0.931432717598331,0.22322019476222,0.940965172850833
0,0.812197795390614,0.562363715656345,0.0812044623152039,0.918795537684796,0.225489269168951,0.941174500607808
0,0.781654840571875,0.509430876580898,0.0832602714877407,0.916739728512259,0.209227569254042,0.926639818119672
0,0.826821130207668,0.586240732664632,0.10469510536022,0.89530489463978,0.235605559232296,0.94451268915718
0,0.828973860497423,0.588475795900567,0.0759440094325362,0.924055990567464,0.232485581923041,0.949404752333271
0,0.799065304940186,0.539467945922372,0.130211325089942,0.869788674910058,0.222369291859696,0.932981628100495
0,0.805341464664085,0.546936327954645,0.0777579587024216,0.922242041297578,0.218965680249598,0.937374266240789
0,0.804510405561845,0.54590056694287,0.0334068990537231,0.966593100946277,0.218492956414862,0.942149995136153
0,0.809781259455467,0.558384212821631,0.107536959216374,0.892463040783626,0.217263874444549,0.939621030714084
0,0.823381127257597,0.577791103358046,0.0652417087402122,0.934758291259788,0.227285619740947,0.940529013827699
0,0.806330581520133,0.551733536851286,0.144601989297699,0.855398010702301,0.223503829063061,0.935852717342608
0,0.823267022216474,0.578881378107283,0.0783928409468815,0.921607159053118,0.233620119126406,0.952803751776683
0,0.82292738336694,0.579644570431749,0.128185748405236,0.871814251594764,0.237118275503451,0.948129470579859
0,0.813817862942739,0.562690798081116,0.121111346252683,0.878888653747317,0.226812895906212,0.941775141975261
1,0.771996374582044,0.513791975577846,0.16479729116909,0.83520270883091,0.203743972771107,0.923377542720334
1,0.799813909182659,0.549443959877889,0.175076337031774,0.824923662968226,0.205729412876997,0.932464314332835
1,0.782937996479187,0.526548190143916,0.201227439005956,0.798772560994044,0.20100217452964,0.926596561419218
0,0.806582438267509,0.554132141299607,0.133234573873084,0.866765426126916,0.223692918596956,0.935350357594962
0,0.793032464473948,0.533035324901875,0.117241587810261,0.882758412189739,0.209227569254042,0.930250614965385
0,0.793888119349561,0.527202354993458,0.0422045530126674,0.957795446987333,0.212631180864139,0.932288868782167
0,0.78242914729342,0.510630178805059,0.130755509870907,0.869244490129093,0.206580315779522,0.926887833876397
0,0.772413311459208,0.496511120802442,0.126341566647519,0.873658433352481,0.196936749550912,0.91608167474531
0,0.799583728171278,0.539467945922372,0.0780905160685673,0.921909483931433,0.215845702940342,0.932558622210502
0,0.773151189144894,0.494984736153511,0.0653324062037065,0.934667593796293,0.204878509974473,0.923824886773612
0,0.808695747732341,0.558929350196249,0.117543912688575,0.882456087311425,0.212631180864139,0.921560746668524
0,0.801954098943306,0.544973833406018,0.0973788433050156,0.902621156694984,0.217169329677602,0.921216955201053
0,0.813869712825401,0.570431748800698,0.121353206155335,0.878646793844665,0.226340172071476,0.937286467916003
0,0.797407705490345,0.537069341474052,0.128215980893068,0.871784019106932,0.215372979105606,0.931854428999482
0,0.7916160432627,0.525239860444832,0.058016144148502,0.941983855851498,0.21159118842772,0.935607152357098
0,0.804677503387492,0.551133885739206,0.0900928137376425,0.909907186262357,0.218303866880968,0.939859951589162
0,0.808116893885668,0.558493240296555,0.103062551017323,0.896937448982677,0.220383851753805,0.935946137925093
0,0.788818931898721,0.52872873964239,0.137860144511292,0.862139855488708,0.208376666351517,0.93035376536302
0,0.811546874022053,0.561709550806803,0.0903951386159567,0.909604861384043,0.223125649995273,0.940009704918292
0,0.850887749629138,0.646096816397732,0.0790277231913414,0.920972276808659,0.248463647537109,0.955362569100936
0,0.795450324291772,0.532217618839948,0.0679324001572089,0.932067599842791,0.213009359931928,0.939877358289011
0,0.77977233321896,0.505015263846489,0.102881156090335,0.897118843909665,0.206674860546469,0.926723798572767
0,0.788729036645337,0.523331879633668,0.133506666263567,0.866493333736433,0.211307554126879,0.928822625024474
0,0.80346088307518,0.54769952027911,0.107416029265048,0.892583970734952,0.219343859317387,0.936876082654799
0,0.76936351852378,0.50207152202355,0.158992653505457,0.841007346494543,0.194194951309445,0.922553675571674
0,0.797484292407513,0.538704753597907,0.119932279227258,0.880067720772742,0.215183889571712,0.932819507670632
0,0.81745772060551,0.571740078499782,0.0671161229857605,0.93288387701424,0.226907440673159,0.940147449754755
0,0.821949070585128,0.57522895769734,0.0451371043323155,0.954862895667684,0.227380164507894,0.943570453777484
0,0.806153255235343,0.556803314435238,0.154427547842912,0.845572452157088,0.22189656802496,0.935626524190982
0,0.815459126391456,0.568578281726995,0.0797230704114641,0.920276929588536,0.225489269168951,0.944436186986504
0,0.807740347762473,0.552932839075447,0.0401185113522992,0.959881488647701,0.22123475465633,0.949628877815676
0,0.817439908569696,0.574520279110336,0.083925386220032,0.916074613779968,0.225111090101163,0.940446712109943
0,0.811232852126143,0.561218927169647,0.0223418085074221,0.977658191492578,0.219060225016545,0.943882936491571
0,0.832165632722838,0.609954208460532,0.0883997944190827,0.911600205580917,0.251772714380259,0.952201477374683
0,0.826101019392672,0.592782381160052,0.142727575052151,0.857272424947849,0.239576439444077,0.941799187165722
0,0.802029478574288,0.556149149585696,0.192308855095686,0.807691144904314,0.220762030821594,0.933458197756925
0,0.817153776618331,0.578172699520279,0.140732230855277,0.859267769144723,0.230972865651886,0.939498888721634
0,0.801791732885118,0.551351940689054,0.240590138162469,0.759409861837531,0.225394724402004,0.934400049928592
0,0.804819535530283,0.554568251199302,0.134776430752487,0.865223569247513,0.219438404084334,0.934002671897306
0,0.806376876412864,0.555440470998692,0.0840463161713577,0.915953683828642,0.219722038385175,0.935135344807971
0,0.78987845477667,0.526330135194069,0.134353175922847,0.865646824077153,0.210173016923513,0.92992932705541
0,0.818189459037533,0.582479284779765,0.144450826858542,0.855549173141458,0.23116195518578,0.939855227018009
0,0.827457328386448,0.592509812472743,0.109623000876742,0.890376999123258,0.236361917367874,0.941865639403639
0,0.818735236317763,0.572394243349324,0.0700486743054086,0.929951325694591,0.226623806372317,0.953760302319622
0,0.798384568183389,0.54235717400785,0.187532122018321,0.812467877981679,0.217074784910655,0.932963081425682
0,0.818148369024942,0.572721325774095,0.104302083018412,0.895697916981588,0.226151082537582,0.938917261428272
1,0.769570658595205,0.501635412123855,0.181848414306013,0.818151585693987,0.196936749550912,0.918323291464484
1,0.7707090119118,0.503924989097252,0.190464673337969,0.809535326662031,0.194100406542498,0.92243616197725
1,0.799720090008929,0.539249890972525,0.132055506847658,0.867944493152341,0.216223882008131,0.931610241293743
1,0.766548103753064,0.495911469690362,0.175953079178886,0.824046920821114,0.19967854779238,0.921638975820153
0,0.796622882341951,0.537723506323594,0.155092662575203,0.844907337424797,0.215183889571712,0.932486915229836
0,0.780292952884487,0.512538159616223,0.138434561780089,0.861565438219911,0.20629668147868,0.926187105866924
0,0.765335860613939,0.481247274313127,0.0438068748677329,0.956193125132267,0.202514890800794,0.922162367581016
0,0.772376641863008,0.498092019188836,0.15140429905977,0.84859570094023,0.20100217452964,0.923437495796733
0,0.768666695615482,0.496947230702137,0.194213501829066,0.805786498170934,0.201285808830481,0.918322313085823
0,0.798549298844027,0.538704753597907,0.0868277050518487,0.913172294948151,0.206485771012574,0.932217074535256
0,0.804555135370918,0.548789795028347,0.0783626084590501,0.92163739154095,0.204500330906684,0.93422041549215
0,0.785205817114473,0.516735717400785,0.14696012334855,0.85303987665145,0.211213009359932,0.919565297103756
0,0.801743104781301,0.544319668556476,0.11255555219639,0.88744444780361,0.217452963978444,0.924144819140851
0,0.819504910571059,0.578772350632359,0.112464854732896,0.887535145267104,0.22983832844852,0.939296377062755
0,0.801777975139902,0.544973833406018,0.120385766544729,0.879614233455271,0.218398411647915,0.93342675688478
0,0.796096362381502,0.533144352376799,0.111860204976267,0.888139795023733,0.212725725631086,0.933303015894798
0,0.780347252895045,0.51302878325338,0.110288115609033,0.889711884390966,0.209889382622672,0.928517774766707
0,0.769345367909696,0.494003488879198,0.121111346252683,0.878888653747317,0.202136711733006,0.922850330012785
0,0.800467864302209,0.546064108155255,0.108111376485171,0.891888623514829,0.216602061075919,0.933689965238737
0,0.796590128017456,0.542575228957697,0.120990416301357,0.879009583698643,0.214049352368346,0.931565663299639
0,0.786459264940759,0.51984300043611,0.143604317199262,0.856395682800738,0.210740285525196,0.928096379219917
0,0.832671247957599,0.603139991277802,0.0794207455331499,0.92057925446685,0.236551006901768,0.945219704789704
0,0.771122545708984,0.492204535542957,0.0952928016446473,0.904707198355353,0.204594875673631,0.922707216022542
0,0.802313082559989,0.5485717400785,0.117181122834598,0.882818877165402,0.218020232580127,0.930712591118485
0,0.796563176290274,0.538922808547754,0.117695075127732,0.882304924872268,0.214805710503924,0.934226923030378
0,0.796078169164855,0.543447448757087,0.151132206669287,0.848867793330713,0.205445778576156,0.92263224710812
0,0.796061537828665,0.535924552987353,0.0947788493515131,0.905221150648487,0.214711165736976,0.930957648623743
0,0.798274673749038,0.542139119058003,0.100311394624664,0.899688605375336,0.215562068639501,0.932137812715393
0,0.813118952188496,0.560074138682948,0.0458929165281011,0.954107083471899,0.22123475465633,0.937764491515016
0,0.797758068334106,0.54590056694287,0.163769386582822,0.836230613417178,0.215183889571712,0.917197511632832
0,0.815902052113797,0.566888355865678,0.0620672975179127,0.937932702482087,0.223692918596956,0.938100692939895
0,0.796078189024696,0.542248146532926,0.155001965111709,0.844998034888291,0.21858750118181,0.931505417992656
0,0.810016818960443,0.557075883122547,0.0660882183994921,0.933911781600508,0.222274747092748,0.942686734921234
0,0.785177513636772,0.515808983863934,0.0761556368473562,0.923844363152644,0.217547508745391,0.940558568243275
0,0.788676378274924,0.522405146096816,0.100371859600326,0.899628140399674,0.211118464592985,0.930706435296093
0,0.7710315181243,0.489696903619712,0.0355534056897542,0.964446594310246,0.202893069868583,0.930665888726799
0,0.836720257759887,0.608482337549062,0.0811742298273725,0.918825770172627,0.255081781223409,0.952162868900673
0,0.819586312859212,0.57909943305713,0.146657798470236,0.853342201529764,0.232391037156093,0.93999134730267
0,0.779436067659644,0.520769733972961,0.182029809233002,0.817970190766998,0.201285808830481,0.924824551082742
0,0.813149487015515,0.569559529001308,0.136832239925023,0.863167760074977,0.227758343575683,0.940226576168793
0,0.803782032732359,0.555931094635848,0.202073948665236,0.797926051334764,0.22520563486811,0.934749011311356
0,0.799703974387984,0.546336676842564,0.155999637210146,0.844000362789854,0.216696605842867,0.932614517671614
0,0.791671404173192,0.525948539031836,0.102639296187683,0.897360703812317,0.212158457029403,0.930283175984077
0,0.770342468101809,0.497601395551679,0.126099706744868,0.873900293255132,0.199394913491538,0.922891044010268
0,0.809841823964819,0.565743567378979,0.152825225987847,0.847174774012153,0.227001985440106,0.936980618284778
0,0.814917413331745,0.566125163541212,0.116395078150981,0.883604921849019,0.227191074974,0.937753813540985
0,0.823744121601355,0.580625817706062,0.0567161471717508,0.943283852828249,0.232201947622199,0.956362775669573
0,0.786780051675347,0.530909289140864,0.200955346615473,0.799044653384527,0.204689420440579,0.928441239301255
0,0.812135196208443,0.566234191016136,0.127913656014753,0.872086343985247,0.223598373830008,0.936672530693216
1,0.818787969322743,0.565689053641518,0.219971581461438,0.780028418538562,0.22586744823674,0.922503065603262
0,0.803264470841823,0.547590492804187,0.143241527345285,0.856758472654715,0.220951120355488,0.93406716790807
0,0.802939494000945,0.549443959877889,0.161320555068477,0.838679444931523,0.216412971542025,0.927800753417735
0,0.793352236434686,0.533580462276494,0.124588082353297,0.875411917646703,0.213198449465822,0.9144232202723
0,0.784709739088235,0.516844744875709,0.14759500559301,0.85240499440699,0.208565755885412,0.913874844175013
0,0.796656656885735,0.534016572176188,0.086495147685703,0.913504852314297,0.212347546563298,0.931605812240237
0,0.780943870729528,0.508504143044047,0.130543882456087,0.869456117543913,0.20431124137279,0.926402304744145
0,0.802557680214884,0.54562799825556,0.159113583456783,0.840886416543217,0.213671173300558,0.938581093616272
0,0.808007589480809,0.553368948975142,0.0898509538349911,0.910149046165009,0.221045665122435,0.935363268227615
0,0.81313596662744,0.565580026166594,0.107295099313723,0.892704900686277,0.219816583152123,0.937179180059239
0,0.799858638030772,0.539140863497601,0.118088097469541,0.881911902530459,0.215562068639501,0.933871613691036
0,0.80420062790631,0.545518970780637,0.105057895214197,0.894942104785803,0.218682045948757,0.934103064236268
0,0.779478708021172,0.505178805058875,0.124255524987151,0.875744475012849,0.206674860546469,0.925919461249126
